Market,STATUS (CHECK 1),TIME (CHECK 1),ISSUES (CHECK 1),STATUS (CHECK 2),TIME (CHECK 2),ISSUES (CHECK 2),STATUS (CHECK 3),TIME (CHECK 3),ISSUES (CHECK 3),STATUS (CHECK 4),TIME (CHECK 4),ISSUES (CHECK 4),STATUS (CHECK 5),TIME (CHECK 5),ISSUES (CHECK 5),DEPTH
XRP_USDT,SKIPPED,,,CHECKED,05:44:01,,SKIPPED,,,CHECKED,09:49:26,,CHECKED,12:27:44,,$95.0K / $95.0K
XYO_USDT,SKIPPED,,,CHECKED,05:44:01,A4:MEDIUM,CHECKED,08:53:47,A4:MEDIUM,CHECKED,09:49:26,A4:MEDIUM,WARNING,12:27:44,A2:HIGH|A4:MEDIUM,$1.1K / $1.3K
ZKSync_USDT,CHECKED,00:49:03,A4:MEDIUM,CHECKED,05:44:01,A4:MEDIUM,CHECKED,08:53:47,A4:MEDIUM,CHECKED,09:49:26,A4:MEDIUM,CHECKED,12:27:44,A4:MEDIUM,$2.7K / $3.1K
BTC_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,,CHECKED,08:53:47,,CHECKED,09:49:26,,SKIPPED,,,$1707.81M / $1707.81M
USDT_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,A2:HIGH,CHECKED,08:53:47,A2:HIGH,CHECKED,09:49:26,A2:HIGH,CHECKED,12:27:44,,$2492.85M / $2492.85M
ETH_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,,CHECKED,08:53:47,,CHECKED,09:49:26,,SKIPPED,,,$732.62M / $732.62M
TRX_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,,SKIPPED,,,CHECKED,09:49:26,,CHECKED,12:27:44,,$438.06M / $438.06M
XRP_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,,CHECKED,08:53:47,,SKIPPED,,,SKIPPED,,,$112.67M / $112.67M
DASH_NGN,SKIPPED,,,CHECKED,05:44:01,,CHECKED,08:53:47,,CHECKED,09:49:26,,CHECKED,12:27:44,,$32.61M / $32.61M
LTC_NGN,SKIPPED,,,CHECKED,05:44:01,,CHECKED,08:53:47,,CHECKED,09:49:26,,CHECKED,12:27:44,,$220.25M / $220.25M
SOL_NGN,CHECKED,00:49:03,,CHECKED,05:44:01,,CHECKED,08:53:47,,CHECKED,09:49:26,,CHECKED,12:27:44,,$100.41M / $100.41M
USDC_NGN,SKIPPED,,,CHECKED,05:44:01,A2:HIGH,SKIPPED,,,CHECKED,09:49:26,,CHECKED,12:27:44,,$3061.34M / $3061.34M
USDT_GHS,CHECKED,00:49:03,,CHECKED,05:44:01,,CHECKED,08:53:47,,SKIPPED,,,CHECKED,12:27:44,,$1.78M / $2.43M
